animal_idx,age,age_first_sess,sess_num,perf,reg_trial_intercept,reg_trial_oneback,reg_trial_twoback,reg_trial_rl,reg_repeat_intercept,reg_repeat_main,reg_repeat_reward,reg_nrepeat_reward,reg_repeat_rl,reg_reward_intercept,reg_reward_main,reg_reward_repeat,reg_nreward_repeat,reg_reward_rl,alpha_positive,beta,s1,s2,s3,sex,ns
8,44,30,5,0.6975,1.16535569881583,-0.0364659239265249,-0.147670242573901,0.564222080405014,1.30775125656326,-0.247965093423676,0.261754148004701,-0.51504887573647,0.633727600376962,1.21910075303892,-0.109651665764695,0.139354633735676,-0.637448390005495,0.633727600376963,0.0228090617305917,3.11738398790869,0.211672951717571,0.0443597892166661,0.17415719470229,1,1
8,47,30,6,0.76,1.71149825537173,0.513918555813893,-0.0109721868601041,0.703808461588656,1.76314306262154,0.450857810312442,0.124576642522728,-0.171766140402581,0.716525798426249,1.80124012773813,-0.0182299558202036,0.601812736385743,0.305469953460434,0.716525798426249,0.0078911585369745,6.64994301214023,-0.0223805541796564,0.093571073588503,-0.0676136842383187,1,1
8,49,30,7,0.795,1.74841817974307,0.385015159510345,-0.383171449370368,0.473723969287783,1.98274001655409,0.238053095606148,-0.0906118042631806,-0.604245205435577,0.557397040707704,1.78185757820606,-0.26309521290328,0.496131065939816,-0.0175023352325814,0.557397040707704,0.043666993533506,3.76503561896215,0.139877136475727,0.131792825803535,-0.142579281565585,1,1
7,50,30,8,0.57,0.725710222998597,0.3587182169665,0.0486143325284074,0.336732478244783,0.669102664738992,0.360535517567336,0.197840704068297,0.155958234073649,0.297000676395636,0.759723073778721,0.166735089959528,0.382627510350289,0.340745040355641,0.297000676395636,0.0037422255350805,4.45866632043994,-0.131143478025573,0.0855557596386892,-0.0214999239898662,1,1
8,51,30,8,0.7925,1.45548015186701,0.510435072125985,-0.0768691524604545,0.199902338957907,1.35673902127593,0.513140529678649,0.201479951494761,0.138783044871208,0.210793052244379,1.47220314926001,0.137798478087616,0.544354212001972,0.481657305378419,0.210793052244379,0.0957167102158308,3.24499818302317,-0.24451660801594,0.16776811180224,-0.0651511125735565,1,1
8,53,30,9,0.5375,0.956932804375336,0.811377399347451,0.327889674968787,0.807225570243943,0.985881393743003,0.715956461624108,0.272998407907629,-0.256512496974609,0.792798563080173,1.0248658883613,0.00766549361390285,0.981214861623299,0.45170395674106,0.792798563080173,0.0031664379337778,7.59675840561563,-0.0792767381361,0.13793511937579,-0.0213948720219229,1,1
21,39,39,1,0.605,0.65836658223946,-0.0927742686998672,0.143402877209089,0.0990308107101646,0.773059105195099,-0.0802668228791103,-0.490876290943845,-0.246885611662824,0.121269365071071,0.653266165257525,-0.35003798988197,-0.202258180880669,0.0417324984003522,0.121269365071071,0.000907629872147973,7.06081387333953,0.103529230308067,-0.0278473076040283,-0.118207611521899,1,1
21,42,39,2,0.665,1.16947933119279,-0.351555068674392,0.160212800923412,0.391230114119134,1.12276857032918,-0.317891824207171,-0.0355149328096614,0.361004024100475,0.303275043085925,1.18107692693269,0.138223253516363,-0.517147988410591,-0.120629031500455,0.303275043085925,0.0986108739892106,2.6516879083524,-0.0812855683557972,-0.196571746993996,0.173133101928108,1,1
21,50,39,3,0.5775,0.440908620475684,-0.282846945150566,0.242892168194511,0.179133711413427,0.464867492117683,-0.158829918775301,-0.954318789778503,0.551768217037619,0.227506774800644,0.411120027339896,-0.196823961355216,-0.912167765728755,0.593919241087367,0.227506774800644,0.00208694542513262,2.79869888213997,-0.086124451551472,-0.321895215366066,-0.331157164341803,1,1
21,56,39,4,0.6825,0.887354322596483,-0.0692475071572463,-0.00168109481845845,0.24488820634719,0.954423438759561,0.0108360868370058,-0.361528719375946,0.0526577578595285,0.259707862947394,0.890581963049036,-0.140414231986825,-0.196244173161426,0.217942304074049,0.259707862947394,0.0316087398991401,1.90888557671971,0.0401038304017549,-0.102405940711475,-0.261472880318472,1,1
22,41,41,1,0.855,1.98943867649079,-0.378664088077476,0.231831574435661,0.114028100658279,1.77322233259459,-0.340029602366257,0.175820295136181,0.553517729136355,0.0513343902319397,2.0019371195624,0.241793296804791,-0.531536599267521,-0.153839165267347,0.0513343902319396,0.128037536519896,4.14168041156938,-0.0921330548871188,-0.124796548056344,0.196755493241358,1,1
22,44,41,2,0.57,0.700346728156979,-0.137804970125705,-0.0241630484132703,0.316343202335869,0.695146240311708,-0.0199966454980426,-0.318012267705238,0.370462073804176,0.335180951994717,0.703357968599203,0.0246299143649018,-0.364239611542104,0.32423472996731,0.335180951994718,0.0023818938205996,5.46655911416952,-0.0642951004752027,-0.0664264766718226,-0.0595456854183264,1,1
22,59,41,3,0.69,1.31087008676252,0.385101702179916,-0.233276758465305,0.602197859921496,1.24468341794143,0.363114625154774,0.285571364162558,0.0221069938689452,0.560818152152531,1.36160707636119,0.130151502049666,0.496260858088665,0.232796487795051,0.560818152152531,0.0100574854313163,4.55280395953863,-0.09873133241256,0.10847146346316,0.00763635895504803,1,1
22,71,41,4,0.3625,0.00187102015995417,0.30251376454766,-0.184845044816784,0.813824387569809,-0.0105447794030109,0.313608908038051,-0.21796159105998,-0.0877852959725077,0.874417539170644,0.013270904087057,-0.152940741949897,0.249399206595233,0.379575501682706,0.874417539170644,0.000445447638394001,19.9983340730936,-0.0289059202727967,0.0185473865532278,0.00853911474679735,1,1
22,73,41,5,0.52,0.200912599797287,0.52156716564853,-0.0678892818978141,0.161137622456101,0.189497166749222,0.536638482865526,0.0194217732114156,0.0149982102653723,0.168135268745287,0.224155790787955,0.0171459330030959,0.539598456459766,0.535174893513722,0.168135268745287,0.000234781194098882,19.9974429456143,-0.0307453644282922,0.0278528122543629,-0.0221848650811783,1,1
22,75,41,6,0.475,0.199055291291714,0.556382608670215,-0.1824504977819,0.408507445641478,0.193480873293903,0.586846126294428,0.0540092652023817,0.0915047776553022,0.393504928176164,0.300540475548694,0.0725117052992386,0.576250507005093,0.613746019458014,0.393504928176164,0.00755934393073807,2.24997656475261,-0.401789266506588,0.26790224999914,-0.127902003678981,1,1
